canonical_stem,image,split,contributor,session,annotation_status,qa_status,negative,objects,sha256,mouse,keyboard,laptop,cup,headphones
P01_S06_HDP_0003,P01_S06_HDP_0003.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,6787dc99820cab1e70ada89a0f66f94de6aa1faf7eeeca3fcd840503d6532268,0,0,0,0,1
P01_S06_MIX_0013,P01_S06_MIX_0013.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,5e460c80339e88fd5fe310b44bb69e7ebefe2ebb447b00e65073e9b739aa58e9,0,1,0,2,1
P01_S06_MIX_0014,P01_S06_MIX_0014.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a8750877120362a44c256ca6d7c92955417061af11a967fe5181fe87443c5dba,0,1,0,2,0
P01_S06_MIX_0015,P01_S06_MIX_0015.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,7ccfb6e0221f5a35f0cffdb7412d1c9386510f153eb92bd655b210532bbfd21d,0,1,0,0,1
P01_S06_LAP_0005,P01_S06_LAP_0005.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,68a20825e2d5245377519d65ff4b91e2bfe6b0bd40639826ce073e1ea999bb6c,0,0,1,0,0
P01_S06_MIX_0016,P01_S06_MIX_0016.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,040185a239cd234a6eb50da052f6c44c33ba3dd4123eceb7a9e8e9016c21d3e2,1,0,0,1,0
P01_S06_KEY_0001,P01_S06_KEY_0001.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,a82efed881e878da71b58495c37ff511e3418a4ce2c475e941bbed9675acb621,0,1,0,0,0
P01_S06_MIX_0017,P01_S06_MIX_0017.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,3a9e051d06becbfca2839b2483a838520db36a974c98923252ad2037b505b373,0,0,1,1,0
P01_S06_MIX_0018,P01_S06_MIX_0018.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,fb6bab9552bcc0161602c6a41695e14f3dfa01dcc8233137252e80ee6120a039,0,1,0,1,1
P01_S06_CUP_0004,P01_S06_CUP_0004.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,9b60e364f81068349ca77ef3c7d99a4064e74f796fb7d6461ba1cd3e6f0cdb86,0,0,0,2,0
P01_S06_MIX_0019,P01_S06_MIX_0019.jpg,val,P01,S06,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,a7264d0dfd014edafbe8f47c30f5e5b133110f221da311606bb3aa8fd8459a44,0,0,0,1,1
P02_S01_SRC_0001,P02_S01_SRC_0001.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,992d38ee098131e5da72813dcb2d35737e3120e0b55ce157b5284e866bd3db17,1,0,0,0,0
P02_S01_SRC_0002,P02_S01_SRC_0002.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,1ccda9a10e7071d2f9909560a3a4bd497db880c0d057d7d826c7e0c2256db958,0,0,0,0,0
P02_S01_SRC_0003,P02_S01_SRC_0003.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,36ceb19c4dae7593bd348f6381fc21e07e251f2a0aa79c51c53942a803d6e71c,0,0,1,0,0
P02_S01_SRC_0004,P02_S01_SRC_0004.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,4c5f8f9bf1a9d8de57cb369a3c5329a66cb28456b38882d19657c0e455ddcd76,0,1,0,0,0
P02_S01_SRC_0005,P02_S01_SRC_0005.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,1f459cbae884cee6b842a83b186fa8a84b18fb0516e631024c00586f9e95840f,0,0,0,0,1
P02_S01_SRC_0006,P02_S01_SRC_0006.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,e3ec1a555cd3642e771262acc25d7a9bbb98d7843dfe19fcf5c349c29f52507c,0,0,0,1,0
P02_S01_SRC_0007,P02_S01_SRC_0007.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,d9877147f34b5ba3dc4300885662dec6806c9aaa2cd13b2b26dd161ef15a3b08,0,0,0,0,1
P02_S01_SRC_0008,P02_S01_SRC_0008.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,6553eddd5876b1db0632346d1bebe9760fa862b297ae6a19d9d197317d723d05,0,0,1,0,0
P02_S01_SRC_0009,P02_S01_SRC_0009.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,904f1c8aca91a1ffe17bd55abb02682e70355c096f415fc56ca39557cdb0eda9,0,1,1,0,0
P02_S01_SRC_0010,P02_S01_SRC_0010.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,ee078fbc0f5b4319074184db5bef3b4620144bb3f8fd37c935e0c70da99fa1e7,1,0,1,0,0
P02_S01_SRC_0011,P02_S01_SRC_0011.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,aee4563424e289a4ae1d4bef097c3b1ff8aae5d9b2b4820c0ea678a80572bce0,0,0,0,0,0
P02_S01_SRC_0012,P02_S01_SRC_0012.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,07dc180a9d2a8b10a795cd8d606931314f4a1c72b6858da2e7fd8796c924334e,0,0,0,0,1
P02_S01_SRC_0013,P02_S01_SRC_0013.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,9d7e7fcd253987ef7110f19d7489527fff38b3c16d52f365b8f584062b6c6e60,1,0,1,0,0
P02_S01_SRC_0014,P02_S01_SRC_0014.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,c86f28863057f3160d7f115265625d7288f5e9034c9b2abe8153713f2d33bc01,0,0,0,0,1
P02_S01_SRC_0015,P02_S01_SRC_0015.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,366c32da166cc4434606e404be84f6e99dd4753003c4be4ed9d78e0f14312457,0,0,1,1,0
P02_S01_SRC_0016,P02_S01_SRC_0016.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,80227a6402b02261fc1df32cc4d0521e60218a6d4358e4abead37aec0ce0f4a5,0,1,0,0,0
P02_S01_SRC_0017,P02_S01_SRC_0017.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,39fa23536eb064eb20f6027846fb66d1baadd89d8bedb4d91bca1a8cf6247bbc,0,0,0,0,1
P02_S01_SRC_0018,P02_S01_SRC_0018.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,6a7a1ba81eebae393f69f361b95ca2682aaf6006e399fd2042ea2efb0fc2b2d1,0,1,0,0,0
P02_S01_SRC_0019,P02_S01_SRC_0019.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,ba0293c03149a6c366c5cd553f3f6b5da71a179ed916c6d74d758895284e742c,1,0,0,0,0
P02_S01_SRC_0020,P02_S01_SRC_0020.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,76dedba928f3059b201e9522cde57c83a146c153a9e5a635ad0f5cec83d866d5,0,0,1,0,0
P02_S01_SRC_0021,P02_S01_SRC_0021.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,f8adc033351e054fba4f5d4dce17c0c7e47f4e916a8d10e794059bf495b8977f,0,0,0,1,0
P02_S01_SRC_0022,P02_S01_SRC_0022.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,4,cd8f9486ea2bb11e5334c0374002b5bca00a6a554b5d59642c80063bbc625be0,2,1,1,0,0
P02_S01_SRC_0023,P02_S01_SRC_0023.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,a99257f8c85bef4a8bb64b9d18f4d3c3e723630e52755524da180f3dc3e32664,0,0,1,1,0
P02_S01_SRC_0024,P02_S01_SRC_0024.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,34bfcd665e9fc0ec12af8420a0f13f4321d5196f6fd9b6cc30ea7a70009c68dc,0,0,0,0,1
P02_S01_SRC_0025,P02_S01_SRC_0025.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,6c5f61d9ac67f8ca7924a01987d317b6465ce5cb5ed05d533d12a77c709091a9,1,1,0,0,0
P02_S01_SRC_0026,P02_S01_SRC_0026.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,6601e46a1b38f1882ecfa02eafc88110e3d99de90051113fb75a9dd0cfc6943f,0,0,1,0,1
P02_S01_SRC_0027,P02_S01_SRC_0027.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,8e14a32a36a56db118b060e768c49218ccef14facdea0c60b6649f52a4bbb320,0,0,1,0,0
P02_S01_SRC_0028,P02_S01_SRC_0028.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,3,62a83321949e5fd1141f7285ee4626f747e21e3b09de9d6a7b4fcec084e88851,0,0,1,2,0
P02_S01_SRC_0029,P02_S01_SRC_0029.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,0a8bb8dbd8908214c955c1c863d6067c8c259d849fcabcc2e7196c7085aef94f,1,0,0,0,0
P02_S01_SRC_0030,P02_S01_SRC_0030.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,2038778f01bfa0155550373ca3ae0201535d701e67ddf8aa2d19e2a9d5f42f87,0,1,0,0,0
P02_S01_SRC_0031,P02_S01_SRC_0031.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,8b5d2872a862efc49583e448e0adde1286e88a23d02e934896e2b5f9b94c1c45,0,0,0,0,1
P02_S01_SRC_0032,P02_S01_SRC_0032.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,c37838c88bcd9ecd7fb1f99eb00970f3754c9f4ecd8c1dd93ac72c9fe0c605c4,0,0,0,0,1
P02_S01_SRC_0033,P02_S01_SRC_0033.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,287d3434df5635a458a45104f8db99c8fefab117e28e323e6fcf98ab2e62e133,0,0,0,0,0
P02_S01_SRC_0034,P02_S01_SRC_0034.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,e1f99230c02bccd9992aa7c67699bd5b21aba202af9b61a71b0277929cc3071d,0,1,1,0,0
P02_S01_SRC_0035,P02_S01_SRC_0035.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,66fd1206e442755dd18083fde4f4110a4af8d8b2d7bc1f65043e13276b298eed,0,1,0,0,0
P02_S01_SRC_0036,P02_S01_SRC_0036.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,c9b98070cf40b67908f73b827a0605a307aea41a496ebf429c3609c20c1ac66b,0,1,0,0,0
P02_S01_SRC_0037,P02_S01_SRC_0037.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,3f34fa97f828bbf5586a9d482015063caf8d2b701bb4543502f00c54e1510d7b,1,0,0,0,0
P02_S01_SRC_0038,P02_S01_SRC_0038.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,5808c5b8d9cf7c982b96957de76d2eecba456447f557eb1ac9d8577706158359,0,0,1,0,0
P02_S01_SRC_0039,P02_S01_SRC_0039.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,dc5d47743ac0a0cb8aba80797888490744265243ea3b19150453cc590dad1d01,0,1,1,0,0
P02_S01_SRC_0040,P02_S01_SRC_0040.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,619083d41af8f3a63d849f02fb1967ba2561c8b6304194cb22fda512767dc7c4,0,0,0,0,1
P02_S01_SRC_0041,P02_S01_SRC_0041.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,3172cb8cdd53e4796005db7d860beb91408bd07f8e5ef13d9359ab1c45d57b7e,0,0,0,1,0
P02_S01_SRC_0042,P02_S01_SRC_0042.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,53954eebadcee02b6df98e34d8a7da745e9e507d4ee0836a4d9ebadade9c6ad9,0,0,0,1,0
P02_S01_SRC_0043,P02_S01_SRC_0043.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,f7d3ce2570e8d9b4c9abe595063e1164c3f0fe84004e8bfaaf26d73f2ce33880,0,1,0,0,0
P02_S01_SRC_0044,P02_S01_SRC_0044.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,f62445d17a57a08cd49924c61160ae1da0c987e8c048411f766143c188ea1ec3,0,1,0,0,0
P02_S01_SRC_0045,P02_S01_SRC_0045.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,33dfdd46f264092505afc4dc105b6daa799f75fc2276ae5e64c7cba959ba4381,0,0,0,1,0
P02_S01_SRC_0046,P02_S01_SRC_0046.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,1071d9050ff6eb2cef585f407c04b64179f6ce0b41ab3ec43ee771c00f98c948,0,0,0,0,1
P02_S01_SRC_0047,P02_S01_SRC_0047.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,4,5091bfc0eeb344c69df0f70fae72fb1a0dc9ba21437d5bbb522929802f1169db,1,0,1,2,0
P02_S01_SRC_0048,P02_S01_SRC_0048.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,449c45a5bf6f0d2b7c439a6615136b49e0a6c6b0880b6b849054ba0d3bf330bc,0,0,0,0,0
P02_S01_SRC_0049,P02_S01_SRC_0049.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,128460300bcac1e6e862f247c4e1d1ca5ace5a48cf10c836b5ed6b8737e19963,1,0,0,0,0
P02_S01_SRC_0050,P02_S01_SRC_0050.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,ab785b11247e5a24cfdebf4b9b67f657983adccfb4f661eec9c225773e6332e1,0,0,0,1,0
P02_S01_SRC_0051,P02_S01_SRC_0051.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,6c06b1ce89ee255a1d182f0489f64d3be0d94d1ecc2f6a9ee6884f50ac1b2d62,0,0,0,1,0
P02_S01_SRC_0052,P02_S01_SRC_0052.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,ab61106c234f08248d8afd24a38fae8a0d652b620fadc84fa893c8a525fbde08,0,0,0,0,0
P02_S01_SRC_0053,P02_S01_SRC_0053.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,f66da0b6b56816240ae33daf2ec337589e06a904ef220392b322493abc32a1a7,0,1,0,0,0
P02_S01_SRC_0054,P02_S01_SRC_0054.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,0aba5f313bc58b67d2132d3bdcd36de8ccfbd1b5e8fab822fb49a6b491db197c,0,1,0,0,0
P02_S01_SRC_0055,P02_S01_SRC_0055.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,ed25a4ec84b4bf291a02e424ff813aca9422ba580630e3fc7024b8fbe0956c0b,0,0,0,0,1
P02_S01_SRC_0056,P02_S01_SRC_0056.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,e817cd4c25d76c6b022cefa25f1f049f3459ca8a2f71f4eae7aba0fcb2d5e4b1,0,0,0,0,0
P02_S01_SRC_0057,P02_S01_SRC_0057.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,88770fabe7def7ed95e9b981eb8fb4c731a546151d9bb91ddfa30dca9845370d,1,0,1,0,0
P02_S01_SRC_0058,P02_S01_SRC_0058.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,e235f289b3741981b7c4f09934bf90a75e9caffb39a24be7892658b6adf0545e,1,0,0,0,0
P02_S01_SRC_0059,P02_S01_SRC_0059.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,155d026ae8393f543055a183e4fe7fbe459ef4c2fbb2096a6bd4dd359d3e9344,1,0,0,0,0
P02_S01_SRC_0060,P02_S01_SRC_0060.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,32f4303bd4531f5439b2ef24953a90e367ddcc1e02e2e4e1e66d8c6d56e011c4,0,0,1,0,0
P02_S01_SRC_0061,P02_S01_SRC_0061.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,4,7f3c3ad78dbf9eab2d1547c961b7fe1576b9bd0f388aa118b0761d3500504b1b,1,0,2,1,0
P02_S01_SRC_0062,P02_S01_SRC_0062.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,b549daa035a9627c73c59bc35a9853460b64a7663f22b1c3854d829bf8cb9978,0,0,1,0,0
P02_S01_SRC_0063,P02_S01_SRC_0063.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,06519d2cd70259ae2dc0e8d1601ba86408e890d8bc8f25bc19ae8bb499e2ef1f,0,0,0,0,1
P02_S01_SRC_0064,P02_S01_SRC_0064.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,2c9770609542d91b053bbb23dcde0ea1a749c89591c0f82fdae849f6f0cfa528,0,0,1,0,0
P02_S01_SRC_0065,P02_S01_SRC_0065.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,f3690b2cb7d5513f5d26f88855d053bf39277748000089b0610cc3433e7cfdeb,1,0,0,0,0
P02_S01_SRC_0066,P02_S01_SRC_0066.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,bc5f65cb76d245d10298789edefb0169c36ca1564f8c3c1a8f78b9f18cf7b028,0,0,1,0,0
P02_S01_SRC_0067,P02_S01_SRC_0067.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,68cdc80a245147f4b88730f7b98ddf21d41fc4428570fc8c32e088856a11c224,1,0,0,0,0
P02_S01_SRC_0068,P02_S01_SRC_0068.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,b83cd5c6c67b80e576083f9294b81ca5b6fa5703540adc9fddd53f65b619615f,0,0,0,0,0
P02_S01_SRC_0069,P02_S01_SRC_0069.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,537ad9e8b2fc172207158c4d4585d38e62f216e9d0762ff1d8b69c3f2c73130e,0,0,0,0,0
P02_S01_SRC_0070,P02_S01_SRC_0070.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,c869bc0bb1cd852a98d39806e8026295816e7abb81fc886c43936760e4ecc823,0,0,1,0,0
P02_S01_SRC_0071,P02_S01_SRC_0071.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,3f383c1c08a3401861c128df675ac4d683c861eeeffcdb1100c8e6da111abb34,0,1,0,0,0
P02_S01_SRC_0072,P02_S01_SRC_0072.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,1173a12a79d8ec3ae200806ca84909a34a8cd0450f23cac50c27cd9b99e6d630,0,0,1,0,0
P02_S01_SRC_0073,P02_S01_SRC_0073.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,beda06f79680b4da3c62652c94ccae66597ff434544bd2f2a52f71d03fe5caf9,0,0,0,0,0
P02_S01_SRC_0074,P02_S01_SRC_0074.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,7115d0b16a7e208aad5a863163d06814705b8874817ce4846321a5240efcbfb1,1,0,0,0,0
P02_S01_SRC_0075,P02_S01_SRC_0075.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,f7c09d3e5d81e668136823098cc85aeb8a2cd62636b07352063537217c12c75f,0,0,0,0,0
P02_S01_SRC_0076,P02_S01_SRC_0076.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,0cd1b2b778b43ab8648609c5b9ac253a1bfc9f77b29bc56cb2eed0a09ffafd6a,0,0,1,0,0
P02_S01_SRC_0077,P02_S01_SRC_0077.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,14fe59a24a1b533be1a074b4848fdf33056285cd49d656268f4443de3411e6f0,0,0,0,1,0
P02_S01_SRC_0078,P02_S01_SRC_0078.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,46a6c36a5ca626a47a1545c31ea80baf7d9b75335208ad6be04ee40a6c1e2bb8,0,0,1,0,0
P02_S01_SRC_0079,P02_S01_SRC_0079.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,aad4c7411c58c0a2147a4983c1858833e3a4a3c9b5382a3a14f676a78ba63fa3,0,0,1,0,0
P02_S01_SRC_0080,P02_S01_SRC_0080.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,b2b25402e8765751e4bb6549e5a448173012fa5ec7364dea96aef1875c0a8f99,0,0,0,1,0
P02_S01_SRC_0081,P02_S01_SRC_0081.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,dfdf94f3cd589702a7282b9f00be2080d1619462ef2a384f3f7bed7a043f872f,0,0,0,0,1
P02_S01_SRC_0082,P02_S01_SRC_0082.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,9228b9ef01e13ad6aebd09e9cbefaf6f1f4fb5e7b3bef5d6b8f24b4f08ded31a,0,1,0,0,0
P02_S01_SRC_0083,P02_S01_SRC_0083.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,4faa91e63ab400e3fa3a3f529bb9bbbef4ccc82f48738b9a78c4c88bf32f4c43,1,0,0,0,0
P02_S01_SRC_0084,P02_S01_SRC_0084.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,634939697aefa04c98ab40d780ccddf96011c6eee67dae09edddcbddfa0a7c7d,1,0,0,0,0
P02_S01_SRC_0085,P02_S01_SRC_0085.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,1,0,d3fa56582ca8e7dd21205c0aa932ce4e8fa4b5fc5a0350c5d8f427967e416ff9,0,0,0,0,0
P02_S01_SRC_0086,P02_S01_SRC_0086.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,fa3a6e98dc212f177518c1269bd9bc86c82fd84a5f49562f9aecae63cb467cda,0,0,0,0,1
P02_S01_SRC_0087,P02_S01_SRC_0087.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,4,535f7713e316c2382028c91b829191d5ed1045cbec4a2b304451534904801788,1,0,2,1,0
P02_S01_SRC_0088,P02_S01_SRC_0088.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,b4a3e41856beb8c5028e29951f6309c46999ae66d9c434dd92a6876fab06c08f,0,1,0,0,0
P02_S01_SRC_0089,P02_S01_SRC_0089.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,a5009867cfac9ca8f07a7ef83c70d77614578c77da17776933e6e20277aa8707,1,0,0,0,0
P02_S01_SRC_0090,P02_S01_SRC_0090.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,d6e4ee179ef0e4213c8be44d07961435d8f10cbfce5a1da30a2a46fb456a3d53,0,0,1,0,0
P02_S01_SRC_0091,P02_S01_SRC_0091.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,7facad5ebecc95207f82e8ba0961380758cabc56d538c8dad89bb2eaa2c0281f,0,0,0,1,0
P02_S01_SRC_0092,P02_S01_SRC_0092.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,1,c8866de82dc956b311513c501ae5ce2a487e90f934b32918634d9e613dfabbf3,0,0,0,0,1
P02_S01_SRC_0093,P02_S01_SRC_0093.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,2,f60c19c48144531993267e1d9cba611ec339b52136c5889cdecf70f1ec6b1053,0,0,1,1,0
P02_S01_SRC_0094,P02_S01_SRC_0094.jpg,train,P02,S01,new_needs_annotation,passed_second_visual_preview_qa,0,3,6053bf24f67c5d7d80c1242ce8697b6f38700ccd9e2802b1fb34f5cbbd4814e0,0,1,1,1,0
P03_S01_CUP_0001,P03_S01_CUP_0001.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,2a1a5b61863e1502d8c3f820888fb8565349c7ff6350f4afaa36e806865e913d,0,0,0,1,0
P03_S01_CUP_0002,P03_S01_CUP_0002.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,c51c8602c5fe5fb83c64ea409fdea7736a69553e774583453d7c370458a68a8d,0,2,0,1,0
P03_S01_CUP_0003,P03_S01_CUP_0003.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0ad5f026e4b211ffeddcdf32139638deda19f4318397b63ba8c5c46b3a1eb556,0,2,0,1,0
P03_S01_CUP_0004,P03_S01_CUP_0004.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,5f975105cac6b4f01f7591fe4463846977828232414ae5d3cb83fc0d3f6d152a,0,1,0,1,0
P03_S01_CUP_0005,P03_S01_CUP_0005.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,e6f1e99a2c31a3b0f4e4414286225ed9387746d03c9b5f304e91070b9f185b9f,0,3,0,1,0
P03_S01_CUP_0006,P03_S01_CUP_0006.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,d49baa51fdc95db57f3a36ccb43e9c1d5c772e3f047b7f83eb7976f2d706f7cd,0,2,0,1,0
P03_S01_CUP_0007,P03_S01_CUP_0007.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,2ab7de3f967bb24913f168bad3efc234dee668b96bf90267c6a9ca73a91685f1,0,2,0,1,0
P03_S01_CUP_0008,P03_S01_CUP_0008.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,bd304c0895b96b928d9319e98e87d56bd1740d374c2cbaf1aa282f44d21947db,0,2,0,1,0
P03_S01_CUP_0009,P03_S01_CUP_0009.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a2cb1b79c11292b8ef62e8c60533bfa9317366392e97c7e7e15bfe132e3c5018,0,2,0,1,0
P03_S01_CUP_0010,P03_S01_CUP_0010.jpg,test,P03,S01,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,aa813a11d17f70feab11d6e5a17d9dc71ee592936de1c1c8bc8f5cfb78aa134f,0,2,0,1,0
